comment,replies,date,user_name
Yessssssssyessss,[],2024-11-06T15:35:01Z,@juliaroberts354
Congratulations Mr president 🎉,[],2024-11-06T15:34:55Z,@BabyandPrincess
Yessssssss,[],2024-11-06T15:33:33Z,@juliaroberts354
"Latinos for Trump!!! I’m glad he won
Let’s get this economy back.","['Yes please❤', '🙏❤️🇺🇸']",2024-11-06T15:33:31Z,@frankthetank726
Amen,[],2024-11-06T15:33:22Z,@juliaroberts354
You can get 8 yrs total this time we're keeping u in office,[],2024-11-06T15:33:07Z,@juliaroberts354
"GOD BLESS AMERICA & GOD BLESS, GUIDE AND PROTECT OUR 47th  PRESIDENT DONALD J. TRUMP!!! 🇺🇸❤️✝️🙏🏻🎺🚂🙏🏻✝️❤️🇺🇸",[],2024-11-06T15:32:41Z,@ShayLynn226
Lol😅,[],2024-11-06T15:32:31Z,@juliaroberts354
LETS GO TRUMPPP,[],2024-11-06T15:32:13Z,@zachg9065
God bless America and Mr. Trump,[],2024-11-06T15:32:01Z,@emilianafregola7312
Congratulations Mr. President Trump - Mr. Vice President Vance. God Bless America! God Bless You! Make America Great Again.,[],2024-11-06T15:31:47Z,@DV-sl2rg
"This is funny,  at least we get again twitter comedy and i'm happy i'm not American just think if needed select trump or harris both them are bad. Hope trump will not do anything stupid Gl America",[],2024-11-06T15:31:26Z,@nevermagic
"As a european i want to thank the American voter for 
- keeping Kamala Harris out of the white house because she is insane.",[],2024-11-06T15:31:02Z,@420sigmapower
Praise God for answering the prayers of millions of people around the world!  All glory to King Jesus!,[],2024-11-06T15:30:41Z,@JoshuaJenkins-b9o
"Once again, Joe Rogan bailing out Tony Hinchcliffe.. Rogan said this is bad Trump has to win or Tony’s in trouble",[],2024-11-06T15:30:30Z,@JustinVongmany
Yay thank you Lord Jesus 🙏❤️‍🔥 God bless you President Trump and 1st Lady 🙏❤️‍🔥💯🎉 please give my grandchildren back to their mother 🙏❤️,[],2024-11-06T15:30:06Z,@MaryJTrigg
"I only hope he stops the two wars Ukraine and Israel America needs to spent money on  America,",[],2024-11-06T15:30:04Z,@leeshato
what goes around will come around karma <3,[],2024-11-06T15:29:46Z,@Theunstoppable-h8w
Yesss ❤️❤️❤️ we love trump congratulations American 🇮🇱❤️,[],2024-11-06T15:29:42Z,@shiranlorel7383
"Happy from Amsterdam, kisses and good luck 🌴🪽",[],2024-11-06T15:29:39Z,@eliaspoolman7890
"Gloryyyyyyyyyyy ,Thank you Jesus,",[],2024-11-06T15:29:36Z,@SantaTemisan-p7w
"CONGRATULATIONS  DONALD TRUMP

LOTS OF LOVE FROM NEPAL! ❤",[],2024-11-06T15:28:14Z,@rohittG
I love DT❤,[],2024-11-06T15:27:23Z,@Blinblin7
Congratulations  president Trump 🎉God bless America 🇺🇸 🙏🏿👏❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ ❤ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,[],2024-11-06T15:27:08Z,@jolienawezi9291
Congrats once again do what you promise make america great and hope one day i will have the oppotutiny to visit america once again,[],2024-11-06T15:26:31Z,@meerabaynee6624
Melania is sooo beautiful and so classy... he sure lucked out ❤️,[],2024-11-06T15:26:19Z,@jennifergoldwaithe6451
Victory for all Americans!,[],2024-11-06T15:25:59Z,@davidstockdale4187
Thankyou Jesus n Trump for fighting so hard to keep us free,[],2024-11-06T15:25:56Z,@juliaroberts354
❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤,[],2024-11-06T15:25:08Z,@juliaroberts354
Thank you so much for not giving up. God bless you!!,[],2024-11-06T15:24:53Z,@amrislovato5411
So liberals what happened to Iowa I thought she was 3 points up. Haha he won’t by like 12 points,[],2024-11-06T15:24:51Z,@jesluv
WE LOVE YOU TRUMP M FAMILY,[],2024-11-06T15:24:35Z,@juliaroberts354
LOVE FROM CROATIA,['Croatia - We LOVE You too.  Godspeed and Blessings to You and Yours'],2024-11-06T15:24:10Z,@jelenadakovic7629
Congratulations President Elect Donald Trump,[],2024-11-06T15:23:35Z,@mariaBordon-g4d
Praise god !!!!!!!!! Amennnnnnnnnnnn,[],2024-11-06T15:23:20Z,@DanelleSharma
Wow!! This man has got to be the toughest man I’ve ever seen!! He fights like a champ!! The whole world would be devastated if they were able to cheat in Kakkling Kamala!! Love Donald Trump!!!❤,[],2024-11-06T15:23:08Z,@West-rn-showvn-ist-chick
Barron should be in the nba,[],2024-11-06T15:23:07Z,@arturoacevedo5589
"Amazing president of USA, I'm proud of my new president Mr Donald Trump 🇱🇷🤗🤗🤗🤗🤗🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤ let's go to work hard together American God bless you",[],2024-11-06T15:22:51Z,@oykuoyku1695
"So proud of my country &  fellow New Yorkers,  Orange County here, which BTW he won! 🎉🎉🎉
 Thank you America..❤.🇺🇸🇵🇷🇺🇸",[],2024-11-06T15:22:40Z,@lizzierose007
Congratulation from Croatia!,[],2024-11-06T15:22:00Z,@antonelatomic6981
Elon a star was born. Next president most def,[],2024-11-06T15:21:46Z,@JustinVongmany
I supported you from Russia. Be good!,[],2024-11-06T15:21:38Z,@svetlanaorekhova1223
The Garbage of America has spoken,[],2024-11-06T15:21:28Z,@powerlifter5000
Filipinos for Trump! 🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭,[],2024-11-06T15:20:54Z,@annegomez6341
Who can tell me the name of song?  Pls,[],2024-11-06T15:20:51Z,@jiaronglei3154
Why do elections look like a circus?,[],2024-11-06T15:20:50Z,@svetlanaorekhova1223
Trump is actually the only guy who puts America first and makes friendship with other countries. So congratulations!,[],2024-11-06T15:20:45Z,@YuYuTube
The Joe Rogen shot out is crazy,[],2024-11-06T15:20:44Z,@EnviEvergreen
"We are so happy for the Trump family! God Bless you all.  Well deserved victory, DJT!",[],2024-11-06T15:20:13Z,@annegomez6341
"No, this is  not karma .. this is God extending his grace and mercy to our undeserving nation. He gets all the glory! Repent! Turn away from your sins and accept God's gift of grace and salvation. JESUS IS KING!",[],2024-11-06T15:19:01Z,@bcmehl
Congratulations Mr.Donald Trump on becoming the 47th President of America.,[],2024-11-06T15:19:01Z,@DINESH1983WONDERS
Thanks you Mr Trump. Can you please fix the messes in our country ❤,[],2024-11-06T15:18:46Z,@CodypPP
🫡,[],2024-11-06T15:18:25Z,@whotfisdiesel
DADDY❤,[],2024-11-06T15:17:15Z,@Humanlovebeing
Imagine being De Niro' s remote control right now.,[],2024-11-06T15:17:02Z,@madru551anr6
And No Violence this time I voted for trump as a first time voter!,[],2024-11-06T15:16:20Z,@meanmetalmike666
God bless America,[],2024-11-06T15:15:51Z,@annakhachatryan3908
"I am appreciating how this stage just like 2016 is just a presidential stage…
None of the big bombastic overtop stage blinding the American people with noise, lights and bs!!",[],2024-11-06T15:15:46Z,@jsy941
The Netherlands salute you.,[],2024-11-06T15:15:43Z,@peterarold3623
GOD BLESS AMERICA! GOD BLESS MR. PRESIDENT TRUMP!!!,[],2024-11-06T15:15:24Z,@pjetrek666
Congrats Donald Trump 👏. it will be the end of useless wars in this world during Trump presidency. Congrats again from Africa.,[],2024-11-06T15:15:16Z,@mansak5393
As per ELN Musk theory that counting machines are hacked or ?,[],2024-11-06T15:14:57Z,@srisri1932
So proud to be an American this morning!!! God answered our prayers!!! Congratulations President Trump ❤,[],2024-11-06T15:14:44Z,@lindawalkerlivinglife5566
awesome,[],2024-11-06T15:14:37Z,@SharpElbows123
God had defeated Satan!,[],2024-11-06T15:14:21Z,@小蘑菇-v7t
"HARRIS IS OUR REAL PRESIDENT!!!!!
CHUMP IS A DISHONEST SON-OF-A-BITCH!
🔵 🔵 🔵 🔵",[],2024-11-06T15:14:20Z,
Which hellywood clown said is going to leave the country if President Trump win??,[],2024-11-06T15:13:39Z,@小蘑菇-v7t
🇺🇸🇺🇸🇺🇸🎊🎊🙌🏼🙌🏼,[],2024-11-06T15:13:23Z,@HerzogenVonBallen
"HELL YEAH let's see gas under $2 again, make peace with Russia and tell the Muslims to SUCK IT",[],2024-11-06T15:12:36Z,@waylandharrington8758
Landslides victory! Too big to rig!,[],2024-11-06T15:12:08Z,@小蘑菇-v7t
Dear God heavenly father that Donald Trump believes in which we all do as believers protect our president from any evildoers that will try to cause any difficulties in his life he's been through enough God wrapped his arms around him in this country❤❤❤❤,[],2024-11-06T15:11:57Z,@pamelameltonhuff583
Thank you Jesus TRUMP is my president,[],2024-11-06T15:11:28Z,@kthorahui
Go Trump! 🎉🎉🎉,[],2024-11-06T15:11:20Z,@lizzierose007
"Thank you God for making this happen! Congratulations to President Trump and VP Vance! May God help President Trump make America and the world peace, prosperous and normal again!",[],2024-11-06T15:11:14Z,@小蘑菇-v7t
"God protect Donald Trump, his family and his team! Victory blessings from Sweden. You will always be in our prayers 🙏 ❤️  Kina",[],2024-11-06T15:10:53Z,@kinawinkelstrahle2431
Elon musk❤❤👍👍👍👍,[],2024-11-06T15:10:19Z,@pamelameltonhuff583
A star is born God bless Elon Musk,[],2024-11-06T15:09:48Z,@pamelameltonhuff583
Congratulations Mr. President ❤ The World needs Peace and LOVE IN THE AMERICA AND All around the World ❤❤❤❤,[],2024-11-06T15:09:41Z,@VacationFor
"Best wishes on this significant achievement, Mr. President! May your term bring prosperity to the country.",[],2024-11-06T15:09:28Z,@MechanicBearr
Democrats really fucked this country up,[],2024-11-06T15:09:15Z,@timothymcconnell4408
"God bring you back for a reason!
Please make it happen!
MAGA! TRUMP!",[],2024-11-06T15:08:44Z,@NA-it3gk
God bless president TRUMP,[],2024-11-06T15:08:20Z,@HauntedExplorations-m9g
Congratulations Donald TRUMP. I am so proud of you,[],2024-11-06T15:08:11Z,@sonialove284
❤❤❤,[],2024-11-06T15:08:09Z,@annetteclayton2045
Thank you God for your mercy on our nation!,[],2024-11-06T15:08:06Z,@ChristineNa-sv5xp
🙏👍🙏👍🙏,[],2024-11-06T15:06:28Z,@martinachang7308
"Thank goodness. I am crying. Never felt so much on the line
 The wars the illegal immigration the gender bending politics. Trump and Vance 2024",[],2024-11-06T15:06:21Z,@melmel7181
Congratulations,[],2024-11-06T15:05:11Z,@Tyree551
happy <3 New Jersey <3 GODD KARMA TRUMP WELL DESIRED TRUMP 2024,[],2024-11-06T15:04:58Z,@Theunstoppable-h8w
Thanks God 🎉🎉🎉🎉🎉🎉🎉 from Ethiopia 🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹💃💃💃💃🕺🕺🕺🕺🕺🕺,[],2024-11-06T15:04:52Z,@misrakaragaw1549
"I am very glad. what pains me are 4 more years of the media and democrats telling us at every step, what an aweful jub Trump does.   KICK SOME BOOTY TRUMP! ✊️",[],2024-11-06T15:04:18Z,@Wallacesnow
🎉🎉🎉,[],2024-11-06T15:04:13Z,@UnschoolingtheSpitz
Congratulations citizens of America's ❤❤❤❤❤,[],2024-11-06T15:04:07Z,@oykuoyku1695
I'd be getting a dna test for his son. That kid is to tall!,[],2024-11-06T15:04:02Z,@iheartpix3ls
🎉🎉🎉🎉🎉🎉🎉🎉🎉,[],2024-11-06T15:03:25Z,@oykuoyku1695
Man this gave me chills. God bless America and God bless Donald Trump!!! 🇺🇸🇺🇸🇺🇸,[],2024-11-06T15:03:05Z,@jamalbrown7249
God be thanked!,[],2024-11-06T15:02:42Z,@lk8856
God Bless America 🇺🇸,[],2024-11-06T15:02:13Z,@johnclampettjr196
"Mr. President, please bring Khan out of jail. Many congratulations to you from Pakistan 🇵🇰",[],2024-11-06T15:01:49Z,@waleedkhan2023
Mr Trump has a beautiful family 🙏❤️🙏 we love our president Mr Trump ❤️🇱🇷❤️❤️🇱🇷❤️❤️🇱🇷❤️❤️🇱🇷❤️❤️🇱🇷❤️❤️🇱🇷❤️,[],2024-11-06T15:01:26Z,@Jean-g9f7j
I hope we can find a way to lift all people up - the land of opportunity ❤,[],2024-11-06T15:01:02Z,@footballgirl69
JLO jinxed Harris! Should should now prep for jail!,[],2024-11-06T15:00:31Z,@RhonJed
Trump!!!🎉🎉🎉🎉🎉🎉🎉,[],2024-11-06T15:00:19Z,@reese2490
I thought you can only be president for 2 terms - Trump 2016 2020 2024 #sarcasm,[],2024-11-06T15:00:06Z,@sonnyhome5515
Congratulations from Sweden!,[],2024-11-06T15:00:05Z,@BjörnGustafsson-y4m
It’s going to be a challenge cause it’s a lot to fix and we can’t stop praying. God is in control. 🙏❤️🇺🇸💪,[],2024-11-06T15:00:05Z,@naomiferreira8255
Thank God!! 🙏🙏🙏🙏❤️❤️❤️❤️,[],2024-11-06T14:59:44Z,@reese2490
U see why they are called the greatest country in the world. God  bless America,[],2024-11-06T14:59:41Z,@jenniferonyedikachi510
CONGRATULATIONS FROM INDIA,[],2024-11-06T14:59:18Z,@souravchowdhury100
LET THE ARRESTS BEGIN!!!!!!!!!!!!!!!!!!!!!!!!!!!!!🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,[],2024-11-06T14:59:16Z,@jpiper2001
they could not cheat their way this time.,[],2024-11-06T14:58:57Z,@cjloc1989
"FINALLY🎉🎉🎉🎉
Big congratulations ❤",[],2024-11-06T14:58:03Z,@SakuraChan-l7
Rejoicing!!!! From the Philippines :),"['Awe. Thank you', 'Thank you so much. Hopefully he will help make the world a better place.', '🇺🇸 We Rejoice with you Philippines 🇵🇭. May God Bless us all.', 'Fil-Am here, voted for Trump.']",2024-11-06T14:57:58Z,@padnic88
Congratulations to our 45th and now 47th president of the United States of America. Specially thanks to Elon Musk and all the Americans who supported him and made this possible 🇺🇸✨️✨️✨️✨️,[],2024-11-06T14:57:43Z,@BrigitteSaunders
Thank God You won MR TRUMP 🇱🇷❤️ we need a change we need a change food is so high along with taxes ❤❤❤❤ you got my whole family vote 🇱🇷❤️❤️❤️,['Me too'],2024-11-06T14:57:08Z,@Jean-g9f7j
❤❤❤❤❤😊😊😊😊😊,[],2024-11-06T14:56:54Z,@pamelameltonhuff583
We Love You Mr.Trump❤,[],2024-11-06T14:55:34Z,@CENTRUM727
"2024 USA !! WAKING UP THIS MORNING! IT'S GOING TO BE A WONDERFUL DAY TRUMP 2024 USA, USA, USA !! GARBAGE HAS SPOKEN!!!!",[],2024-11-06T14:55:08Z,@tatianalonghurst5916
TEARS FLOWING! GOD IS GREAT. 🙏🙏❤❤,[],2024-11-06T14:55:04Z,@purplelove7088
A new American revival has begun,[],2024-11-06T14:54:54Z,@happinessisafulltank
"It’s time for President Donald Trump to turn the page..he fought for it and almost loss his life..  Thank be to God for saving him from two assassination attempts on his life.  May he truly know the Lord Jesus, walk humbly before the Lord God Almighty giving thanks and glory to His name..!💒",[],2024-11-06T14:54:17Z,@adamlois2381
God bless the entire Trump family for fighting for our nation & never giving up! Thank you!! God bless America!! 🇺🇸 🙏🏼🫶🏻,[],2024-11-06T14:54:00Z,@Means2Success
Trump san ❤,[],2024-11-06T14:53:44Z,@FarM294
"Congratulations President.... From Makhuam, India",[],2024-11-06T14:53:34Z,@gdben5916
"This is what we truly needed! America first and save our democracy, build jobs and keep them.",[],2024-11-06T14:52:57Z,@lexapiscesdragonfly
Great speech 🎤 congratulations president trump 🙏,[],2024-11-06T14:52:43Z,@normanholley235
We are Happy for America from Ethiopia,[],2024-11-06T14:52:19Z,@Peace7014
THANK YOU OUR GOD FOR MAKING THIS POSSIBLE. ANSWERING OUUR PRAYERS .🙏 Congratululation to OUR PRESIDENT ELECT DONALD J.TRUMP AND HIS FAMILY. MAY GOD BLESS YOU EVERY DAY & KEEP YOU SAVE. GOD BLESS THE USA 🇺🇸 🙏,[],2024-11-06T14:51:55Z,@anaboczniewicz5451
America🎉🎉🎉🎉🎉🎉❤❤❤😊,[],2024-11-06T14:51:54Z,@AmarHassan-m9q
"Trump ran the campaign that he needed to run. He stayed on message. He drove the message of the economy and immigration. This message resonated with the middle class and specifically white middle class women, Latinos/Hispanics men, and Black men.  The Democrats message was muddled. No one knows what they were going to do. The only clear Democratic message was abortion, and they presented that argument horribly.  Now the Democrats will blame the loss on misogyny, racism, nationalism, etc. as reasons for the loss. If we are honest, some of those issues were factors but not at the level that Democrats are whining about.  The Democrats ran a horrible campaign and that's why VP Harris lost.
Now Americans must find a way to work together. All those that know the power of prayer should pray that the country is healed and made whole.",[],2024-11-06T14:51:13Z,@jermanepatterson1665
I vote for you my Dear President and I believe you're the right one and the best  President of USA  Mr . President congrats 👏,[],2024-11-06T14:50:54Z,@idachaves7155
So happy for USA 🎉🎉🎉 trump 2024 finally,[],2024-11-06T14:50:16Z,@geosubliminals6054
"Very happy Trump won. Been loyal since 2016

However, im more excited for JD Vance as vice president to set himself for 2028 election",[],2024-11-06T14:50:13Z,@metaltera86
Congratulations Bapak Preseden yang Terhormat Donald Trump 🇺🇸 l am so happy  your Good Best 👍💯 💯🇺🇸🇺🇸👍💪✨💪🇺🇸🇺🇸🇺🇸🇺🇸👍,[],2024-11-06T14:50:10Z,@MadaTangdilallo
"Congratulations  on your victory in the US general election on 05/11/2024 this time  4 years ago i was disappointed, this year i alway look forward to your victory ,nothing is happier , Thanh you !.",[],2024-11-06T14:49:47Z,@dannynguyen702
Thoroughly pleased today.,[],2024-11-06T14:49:00Z,@josefhammar2793
Congratulations Mr. Trump !! 🎉🎊We love you ❤ from Florida,[],2024-11-06T14:48:37Z,@reinaturck193
Congratulations President Trump 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉USA baby💪🏾💪🏾💪🏾💪🏾✅✅✅✅💯💯💯🙏🏾🙏🏾🙏🏾,[],2024-11-06T14:48:11Z,@latoya7996
LESSSSGO!,[],2024-11-06T14:47:45Z,@DarthMirasshtar
God bless and protect President Trump and heal our land 🙏🏼,[],2024-11-06T14:47:20Z,@pamellabarker4295
"Congratulations from Virginia , God bless America 👏👏👏",[],2024-11-06T14:47:20Z,@marlenedijamco8432
🎉😂,[],2024-11-06T14:47:20Z,@jennyle9435
Thank you god for having America have a step toward being great  again,[],2024-11-06T14:46:26Z,@Divine_Vice
"Congratulations americans, love from egypt","['Wow. Thank you', '🇪🇬 Egypt. Thank you, from America. God Bless us all. 🇺🇸', 'Egypt!  we LOVE You too!  Thank you!  Hope to visit one day.']",2024-11-06T14:46:09Z,@Seif_Ahmed.
Barron Trump future POTUS.,[],2024-11-06T14:45:59Z,@mikemcc5149
"Thank you Mr President for never giving up. They have put you through hell and you never waivered on us. Thank you for being for the people, thank you for taking all the heat to protect us 🙏🏼 thank you Americans for getting out and using your voice!! We did it and im sitting here with tears in my eyes. This has been the absolute worst 4 years ever and i was so scared for my babies. Now i can rest knowing things are going back to normal ❤❤❤️❤❤❤ Trump 2024 🥳🥳",[],2024-11-06T14:45:27Z,@Keeppacewiththecasons
PRAISE THE LORD!! Congratulations Mr. President!!!,[],2024-11-06T14:45:18Z,@MrsLilD76
"Thank you, Lord! We love you, Trump.",[],2024-11-06T14:45:17Z,@hearthaven7725
Congratulations from Japan 🇯🇵,['Wow. So sweet'],2024-11-06T14:45:15Z,@apap4990
Congratulatuon from Hong Kong to  Donald Trump will re-enter to white house.,[],2024-11-06T14:44:30Z,@wingyipCheng
Chills 🇺🇸🇺🇸🇺🇸🥰,[],2024-11-06T14:44:26Z,@kitlee172
Get on the train it's going to be a great ride!!❤❤❤❤❤,[],2024-11-06T14:43:07Z,@williammaus7606
America first is why I voted for Trump!,[],2024-11-06T14:42:55Z,@footballgirl69
Yeyyy ❤️❤️❤️,[],2024-11-06T14:42:37Z,@wisdomofthesiren9730
"I cannot stop crying tears of joy, gratitude, and complete relief🥹‼️❤️ we did it!!! Thank you God!",[],2024-11-06T14:41:51Z,@malaysiaadams7390
Just don't ban visa for arabs,[],2024-11-06T14:41:28Z,@wiliam4294
The sound of Trumped came Thank you Father and to All Patriot Thank you for taking Our Country Back!,[],2024-11-06T14:41:23Z,@MaRa-dv2vx
Glad the Indian didn’t win,"['That’s racist ! Good job!', '@ the Indians are more racist. lol funny that you’re defending them and can’t see that. If you were in India they would Lynch you for being black and Muslim.']",2024-11-06T14:41:02Z,@redapple9488
TRUMP 2024,[],2024-11-06T14:40:38Z,@marlene_A_L
20:02 ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ red color is the best color to run this country I'm happy the result 🎉🎉🎉🎉🎉🎉🎉🎉🎉 yeheyyyyy,[],2024-11-06T14:40:31Z,@shakirabells6955
"I don't want to hear ""projected."" Did he win or did he not?",[],2024-11-06T14:40:06Z,@Yesica1993
Let's go,[],2024-11-06T14:40:05Z,@indianaprice8690
"When Elon Musk takes the time to campaign for you, you've got a winner!",[],2024-11-06T14:38:20Z,@sagecreekwitt3301
God bless our country,[],2024-11-06T14:37:57Z,@JerrysGuitar710
Im crying for JOY❤❤❤PRAISE JESUS😇😇🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,[],2024-11-06T14:37:54Z,@nelson50415
"2016: A New Hope
2020: The Empire Strikes Back
2024: Return of the Jedi","['@@mystery8guy nailed it!!', '@@mystery8guy thanks for the laugh, that is so fitting. 😆', 'Perfect', 'This is a great comment', '2016: Meet the new boss. Same as the old boss.\n\n2020: Meet the new boss. Same as the old boss.\n\n2024: Meet the new boss. Same as the old boss.']",2024-11-06T14:37:02Z,@mystery8guy
✝️♥️🙏🏽 thank God in Jesus name❤❤TRUMP♥️🇺🇸Vance♥️RFKj❤️Elon🇺🇸Tulsi🙏🏽♥️✝️,[],2024-11-06T14:36:34Z,@cherokeespring1683
Trump part 2 unfinished business,[],2024-11-06T14:36:28Z,@tamarasanders5583
Congratulation 🎉🎉🎉 Presiden Trump. Make. USA great again. From Indonesia,[],2024-11-06T14:36:22Z,@inekesharon3107
Congratulations from Bulgaria !God bless !,[],2024-11-06T14:36:14Z,@yagodamakeveeva1882
"We all should be so grateful.  Thank you, God!",[],2024-11-06T14:36:06Z,@HeatherMcClure-i6e
America rejected the Biden/Harris liberal policies and the MSM propaganda,[],2024-11-06T14:36:04Z,@billw7894
Like Him Or Hate Him. We Can All Agree Liberalism Is Cancer. Down With This Cancer.,[],2024-11-06T14:35:57Z,@AdnanBen-Abdellah
"And just like that, hope has returned to America. We can breathe again! To a prosperous future for our nation 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",[],2024-11-06T14:35:27Z,@Coam4wjfi
CONGRATULATIONS❤❤PRAISE GOD💕❤️😇,[],2024-11-06T14:35:21Z,@nelson50415
damn barron a straight G. stud,[],2024-11-06T14:35:18Z,@randystarns4811
❤❤❤PHILIPPINES LOVES TRUMP!! Help the philippines. DEMS are also handling our affairs there!! Bring back DUTERTE🙏🙏❤,[],2024-11-06T14:34:32Z,@nelson50415
Are the liberals moving to where !,[],2024-11-06T14:34:20Z,@georgestern4270
President Donald Trump! 😃,[],2024-11-06T14:34:07Z,@weenie831
Protect this man at every cost.,[],2024-11-06T14:34:05Z,@lammy41
Why he repeat the words,[],2024-11-06T14:33:36Z,@mustafomarali5180
God promises to overthrow the house of the wicked (prov.21:12) and in this case He did: He overthrew the White House!  All glory to God!  Continuing to claim Psalm 91 protection over our (good) leaders and that God will give them wisdom every step of the way as He brings this country back to health.  We do have a good promise regarding that:  2 Chronicles 7:14.  God absolutely keeps His promises!!!! 💜❣🙏🙂,[],2024-11-06T14:33:22Z,@elizabethgregoire7998
"God bless America! God bless Trump! Now, let’s make it great again!!!!",[],2024-11-06T14:33:13Z,@Peter-q4y4z
"Thank you my President! Middle class mom here, let's afford groceries again!",[],2024-11-06T14:33:06Z,@Susan-ji2kb
"RESTORATION OF AMERICA NEEDS TO BE INVESTIGATED FOR ELECTION INTERFERNCE. THEY ARE SENDING TEXTS ON WHERE TO DROP OFF A MAIL IN BALLOT. ITS NOV 6TH, THE LAW IS THEY NEED TO BE DROPPED OFF 7PM ELECTION NIGHT",[],2024-11-06T14:32:55Z,@alli5779
Trump carried out a mission of God down to save America and peace of the world,[],2024-11-06T14:32:50Z,@chongwh191
Khabib kind of person,[],2024-11-06T14:32:22Z,@Dariel19ft
Keep President Trump in Prayer,"['Amen  😇  Need to triple the #’s of their most honest security for him .. even though he blew the blue off the map… There’s still crazies out there ,so we should always pray for all of our presidents every day !   I’m hoping & praying that all people Can either remember or learn yes learn the word RESPECT no matter what you RESPECT your president . Even if you did not vote for that president, I don’t think people get that anymore …As that’s been lost. It makes me sick to think about how they talk so terribly about somebody that’s protecting us . As I’ve seen it for years and years with the media and what not it’s a real how they talk about someone that is our president. It’s crazy respect people open up your dictionary if needed respect, respect, respect! Love to you all ❤❤❤ Red It’s such a great color ..']",2024-11-06T14:31:53Z,@inekesharon3107
"I have to comment again that I'm just so giddy. 
as an Israeli we don't have many opportunities to feel giddy, thank you for giving this to us❤","['💩', '🇮🇱🇺🇸', '\u200b@@TiGeR08167cut it out!']",2024-11-06T14:31:18Z,@svietka202
Our vice president grew up in poverty with a drug addicted mother. Look at him now!!!! God is great!!!,[],2024-11-06T14:30:40Z,@JessicaIsOkay
MAGA trump​💙​❤💙❤️,[],2024-11-06T14:30:29Z,@ปัญจะสกุลนคร
This is it! Thank you President Trump!,[],2024-11-06T14:30:20Z,@giuseppecapilli1954
The greatest comeback !,[],2024-11-06T14:30:22Z,@wthefrek
"Jesus is truly Lord, and to him Alone belongs all the Glory. We thank you.  
                   
                                            TRUMP 2024",[],2024-11-06T14:30:09Z,@christchild1711
"Thank you, College Students , Protesters , Muslims voter concerns on Gaza wars, Pakistanis American for Victory and achieving Popular vote for President Trump. God Bless America, ♥♥❤💚💚💚",[],2024-11-06T14:30:07Z,@Farah-u9r
I never had a more peaceful night's sleep God bless America and the American flag,[],2024-11-06T14:30:03Z,@alonzosanchez8577
Congratulations Mr. President Trump!!❤️🙏God bless the USA!!❤️,[],2024-11-06T14:30:03Z,@ayur3766
By Trump being elected president 5 million people found out that they're screwed and got to go back😂😂😂😂,[],2024-11-06T14:29:19Z,@williammaus7606
Thank you lord we love you Donald Trump ❤,[],2024-11-06T14:29:07Z,@molliesmith418
The fulfillment of the Simpsons prophecy...Wow ❤❤❤,[],2024-11-06T14:29:07Z,@emmanuelndcarterman9667
Thank God the people have woken up. God Bless America and pur President Donald J. Trump.  I pray God keeps him safe🇺🇸🇺🇸🇺🇸❤️❤️❤️,['Secret service better do their job or they will be fired.'],2024-11-06T14:28:58Z,@doreenciesla2522
Didn’t need a teleprompter,[],2024-11-06T14:27:53Z,@sailordoc2818
HELL YEEEEAH!!! TRUMP 2024 MAKE CRYPTO RISE AGAIN!!!!🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲💯💯💯💯WITH TRUMP WE STAND!!!!! THIS GUY IS TOO REAAAAL!!!!,[],2024-11-06T14:27:46Z,@MariRed310
"👍👍👍👍.  I know you will fix America  ,    May God Bless & watch over you  ❤",[],2024-11-06T14:27:36Z,@theresamoore7634
Let's ask him about Jeffery Epstein 💀,[],2024-11-06T14:26:56Z,@War-Zone01
So excited!!,[],2024-11-06T14:25:59Z,@lorriebard1854
Thank God,[],2024-11-06T14:25:51Z,@josephmyrick791
I am extremely grateful to the American people! We did it!,[],2024-11-06T14:25:50Z,@judithGer
